"5e9zrkcfgq2moinh","Moonglow","Dave Bernazzani","Dave Bernazzani {htwqrjo6trami1os}","MOONGLOW","BERNAZZANI, DAVE","science fiction,short game,puzzles,Primitive Parser,spaceship","2004-10-05 00:00:00","3","Freeware","Inform 6","en","A spacecraft has landed in the corn fields nearby. You're the only one around to make contact. 

Moonglow was written to see what could be done with a 10K (10240 byte) Z-Machine file. It uses a custom library called MinForm which reduces the parser down to the bare essentials. The idea was to see how much game could be packed into so little space - simulating the constraints the pioneering authors of IF had in the earliest days.","NULL","Miniventures","1","Science Fiction","NULL","3120","NULL","NULL","2007-10-18 13:39:36","htwqrjo6trami1os","2014-01-22 11:48:03","5"
"iy6idhoeowdgvh3d","Le Cercle des Gros Geeks disparus","Adrien Saurat","Adrien Saurat {ceaznquo2yrcwpab}","LE CERCLE DES GROS GEEKS DISPARUS","SAURAT, ADRIEN","French Comp 2005,foreign language,French game,french,walkthrough","2005-01-01 00:00:00","1","Freeware","Inform 6","fr","NULL","NULL","NULL","NULL","Humor","NULL","NULL","NULL","NULL","2007-10-18 18:28:19","9s9eexd1po2aw5nb","2016-05-09 21:19:26","3"
"ocrx4yc2l5znoqfs","Stuga","Viggo Eriksson, Kimmo Eriksson, Olle E Johansson","NULL","STUGA","ERIKSSON, VIGGO; ERIKSSON, KIMMO; JOHANSSON, OLLE E","cruel,cave crawl,built-in hints,I6 source available,BASIC source available,maze,primitive parser,collaboration,I6 source available,cave","1978-01-01 00:00:00","3","Free","Inform 6","sv","You start outside a cottage at a lake somewhere in Sweden. You soon discover that there's a cave system under the cottage, housing weird devices and all sorts of strange creatures. The game is set in the modern day, but with many elements from fantasy and mythology.

This is a very early adventure game. The young authors (aged 10-14 at the time) started writing the game in the computer center of a university in 1977, and it should come as no surprise that they were heavily inspired by <a game=""fft6pu91j85y4acv"">Adventure</a>.

Stuga is the name of the original game, for DEC mainframes. The game was later released commercially for MS-DOS as the slightly reworked <a game=""xhpxz4ucy2ar4xqq"">Stugan</a>.

Ported from BASIC to Inform by Fredrik Ramsberg and Johan Berntsson.","http://ifdb.tads.org/viewgame?coverart&id=ocrx4yc2l5znoqfs","NULL","NULL","Fantasy","Cruel","NULL","http://microheaven.com/svenska/stuga.shtml","NULL","2007-10-19 18:01:48","ux47mgvwfp2ilefb","2009-11-22 09:14:37","10"
"62mz3wh4rpn1ef27","La Cité des Eaux","Adrien Saurat","NULL","LA CITé DES EAUX","SAURAT, ADRIEN","French Comp 2006,french,dystopia,French game,cover art,foreign language,post-apocalyptic,french,walkthrough","2006-10-24 00:00:00","NULL","Freeware","Inform 6","fr","NULL","http://ifdb.tads.org/viewgame?coverart&id=62mz3wh4rpn1ef27","NULL","NULL","Science Fiction","Cruel","NULL","NULL","NULL","2007-10-19 18:27:40","5sb3gkznqva6lk19","2011-08-26 12:03:47","3"
"7gipckvj6bvv988g","Sarvegne","Eric Forgeot and Maryam Gousheh-Forgeot (graphics)","Eric Forgeot {8b63iggeafjjqlt7} and Maryam Gousheh-Forgeot (graphics)","SARVEGNE","FORGEOT, ERIC; (GRAPHICS), MARYAM GOUSHEH-FORGEOT","French Comp 2006,French game,cover art,I7 source available,foreign language,built-in hints,french,walkthrough","2006-01-01 00:00:00","NULL","Creative Commons","Inform 7","fr","NULL","http://ifdb.tads.org/viewgame?coverart&id=7gipckvj6bvv988g","NULL","NULL","Science Fiction, Fantasy","NULL","NULL","http://anamnese.online.fr/site2/if/inform7/Sarvegne/","NULL","2007-10-19 18:57:08","8b63iggeafjjqlt7","2007-12-31 06:42:05","5"
"wcf4j7gwipv1cc0","Fox, Fowl and Feed","Chris Conroy","NULL","FOX, FOWL AND FEED","CONROY, CHRIS","IF Competition 2007,logic puzzles","2007-09-30 00:00:00","2","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3064","NULL","NULL","2007-10-20 13:25:41","ublbibz02an5cgnr","2009-06-02 21:24:05","4"
"t28dtahbpq7ehog9","Varkana","Maryam Gousheh-Forgeot","NULL","VARKANA","GOUSHEH-FORGEOT, MARYAM","IF Competition 2007,female protagonist,IF Competition 2007,cover art,Xyzzy Awards 2007,built-in hints,XYZZY Best Setting","2007-09-30 00:00:00","1","Freeware","Inform 7","en","Varkana is the name of a region in a world with a timeless, mildy fantasy/sci-fi setting (some technological and magical elements are present at this moment, but not prevalent), with the city-state of Arg Varkana as its major outpost of civilization. There are several Persian and Mesopotamian inspired elements in there, some of which might sound familiar to those who are acquaintanced with those cultures.

We start the game as Farahnaaz, a bookcrafter and a library employee in Arg Varkana, currently enjoying her summer holidays when the town is lively with celebrations. Her hometown is to be visited by a team of ambassadors from Ashtarta, a distant, fabled land with a more advanced technology and a recently-reestablished regime.

All starts peacefully, but a neglection to do a simple task she was given eventually turns Farahnaaz's calm day into a troublesome one - to another one's luck and fortune.","http://ifdb.tads.org/viewgame?coverart&id=t28dtahbpq7ehog9","NULL","NULL","Science Fiction","NULL","3056","http://www.spritewood.net/games.php?lang=en","NULL","2007-10-20 18:36:35","pnol3f188wivwc6q","2010-12-14 22:38:35","5"
"gnfqftiy4rvzzdnn","Weishaupt Scholars","Michael C. Martin","Michael C. Martin {z876c1xqtji8ztg9}","WEISHAUPT SCHOLARS","MARTIN, MICHAEL C.","cover art,I7 source available,ClubFloyd transcript,college,conspiracy,espionage","2007-08-19 00:00:00","2","Freeware","Inform 7","en","Take on the roles of Hal, Benj, and Janet -- the three newest members of the shadowy conspiratorial group known only as the Weishaupt Foundation. Vie against rival conspiracies and your own baffling superiors to reach the Awful Truth.","http://ifdb.tads.org/viewgame?coverart&id=gnfqftiy4rvzzdnn","NULL","NULL","Collegiate","Polite","2796","NULL","NULL","2007-10-21 12:19:59","40ru852yszsizxsv","2014-05-19 18:34:27","8"
"j6vtd2djn6o97a8b","The Chinese Room","Harry Giles and Joey Jones","Harry Giles and Joey Jones {4turuimoytvwnatf}","CHINESE ROOM, THE","GILES, HARRY; JONES, JOEY","collaboration,Xyzzy Awards 2007,I7 source available,IF Competition 2007,philosophy,ethics,humor,gender-neutral protagonist,parser,unicorn","2007-09-30 00:00:00","1","Freeware","Inform 7","en","The Chinese Room is a hilarious romp through the world of philosophical thought experiments. Have you ever wanted to win Zeno's race? Free the denizens of Plato's Cave? Or find out what it's <i>really</i> like to be a bat? Now is your chance!","NULL","NULL","NULL","NULL","NULL","3054","NULL","NULL","2007-10-21 18:56:24","4turuimoytvwnatf","2012-04-08 17:25:10","5"
"wslmqnf2axgpihge","Ferrous Ring","Justin Morgan ('Carma Ferris')","Justin Morgan ('Carma Ferris') {j58jx75wcyqvdrd5}","FERROUS RING","FERRIS'), JUSTIN MORGAN ('CARMA","IF Competition 2007,cover art,Xyzzy Awards 2007,dystopia","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=wslmqnf2axgpihge","NULL","NULL","NULL","NULL","3055","http://www.corfizz.com/#FerrousRing","NULL","2007-10-21 19:05:09","j58jx75wcyqvdrd5","2010-08-08 11:19:49","8"
"x43lndv5htzy38w0","An Act of Murder","Christopher Huang","NULL","ACT OF MURDER, AN","HUANG, CHRISTOPHER","IF Competition 2007,mystery,IF Competition 2007,randomized,Xyzzy Awards 2007,cover art,ClubFloyd transcript,ClubFloyd transcript,IF Competition 2007,mystery,randomized,replayable,Inform 7,XYZZY Best Individual Puzzle,parser","2007-09-30 00:00:00","1","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=x43lndv5htzy38w0","NULL","NULL","Mystery","Polite","3041","NULL","NULL","2007-10-22 19:05:06","ublbibz02an5cgnr","2009-04-29 16:51:54","9"
"1wl2zxgyggwy3x78","Beneath: a Transformation","Graham Lowther","NULL","BENEATH: A TRANSFORMATION","LOWTHER, GRAHAM","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3037","NULL","NULL","2007-10-22 19:09:25","5bxinoi0ut8z7rgw","2009-02-22 16:14:42","3"
"4an31j2pueaqbhg8","Eduard the Seminarist","Heiko Theißen","NULL","EDUARD THE SEMINARIST","THEIßEN, HEIKO","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3066","NULL","NULL","2007-10-22 19:14:28","5bxinoi0ut8z7rgw","2009-02-22 16:44:10","3"
"mohwfk47yjzii14w","Lost Pig","Admiral Jota","Admiral Jota {lxogyqnxnhz3p1s9}","LOST PIG","JOTA, ADMIRAL","IF Competition 2007,humour,IF Competition 2007,nonhuman protagonist,strong characterization,strong npcs,humour,strong npcs,cover art,Xyzzy Awards 2007,intelligent pig,cave crawl,humour,IF Competition 2007,nonhuman protagonist,puzzle-driven,strong characterization,strong npcs,Xyzzy Awards 2007,ClubFloyd transcript,IFComp Winner,XYZZY Best Game,cave crawl,fantasy,humor,nonhuman protagonist,last lousy point,cave crawl,fantasy,humor,humour,puzzle-driven,strong characterization,strong npcs,cave,kid-friendly,memorable npc,on Jay Is Games,cute,XYZZY Best Individual NPC,pig,XYZZY Best Individual PC,XYZZY Best Writing,parser","2007-09-30 00:00:00","2","Freeware","Inform 6","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=mohwfk47yjzii14w","NULL","NULL","Fantasy, Humor","Polite","3035","http://www.grunk.org/lostpig","NULL","2007-10-22 19:19:27","gy4p10myt2srnjyp","2013-09-21 06:16:44","21"
"69qh1daxcxrbu4f8","Packrat","Bill Powell","NULL","PACKRAT","POWELL, BILL","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3036","NULL","NULL","2007-10-22 19:25:35","5bxinoi0ut8z7rgw","2009-02-22 16:41:25","4"
"1grik5xmn2zsbjy","Press [Escape] to Save","Mark Jones","Mark Jones{eyg2w7tcrgo1jnj2}","PRESS [ESCAPE] TO SAVE","JONES, MARK","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3068","NULL","NULL","2007-10-22 19:30:33","eyg2w7tcrgo1jnj2","2009-11-30 22:27:48","5"
"bcr8ae8yncd4anse","Wish","Edward Floren","NULL","WISH","FLOREN, EDWARD","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3069","NULL","NULL","2007-10-22 19:34:05","2x8kb9g2jcdvnxvv","2010-11-20 14:36:21","4"
"9wozfe2gm3oui7hq","Deadline Enchanter","Alan DeNiro","Alan DeNiro {whtn95g1aue33two}","DEADLINE ENCHANTER","DENIRO, ALAN","IF Competition 2007,linear,if trope references,IF Competition 2007,gender-neutral protagonist,complicity,aliens,puzzleless,science fiction,sf,Xyzzy Awards 2007,Golden Banana of Discord winner,cover art,XYZZY Best Use of Medium","2007-09-30 00:00:00","1","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=9wozfe2gm3oui7hq","NULL","NULL","NULL","NULL","3038","NULL","NULL","2007-10-22 19:39:07","whtn95g1aue33two","2009-07-06 14:39:38","6"
"alr5c9lqil5qya4w","The Immortal","Just Rob","NULL","IMMORTAL, THE","ROB, JUST","IF Competition 2007","2007-09-30 00:00:00","1","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","NULL","NULL","3039","NULL","NULL","2007-10-22 19:43:25","5bxinoi0ut8z7rgw","2009-02-22 16:49:17","3"
"pt3qanr6p6mzauho","Lord Bellwater's Secret","Sam Gordon","Sam Gordon {hd2zvar7swpf8i5}","LORD BELLWATER'S SECRET","GORDON, SAM","IF Competition 2007,IF Competition 2007,male protagonist,single room,victorian era,IF Competition 2007,male protagonist,single room,victorian era,cover art,ClubFloyd transcript,ClubFloyd transcript,IF Competition 2007,male protagonist,mystery,single room,victorian era","2007-09-30 00:00:00","1","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=pt3qanr6p6mzauho","NULL","NULL","NULL","NULL","3063","NULL","NULL","2007-10-22 19:48:15","ublbibz02an5cgnr","2009-04-29 16:52:53","6"
"k7eyvakpq1ooynhk","My Name is Jack Mills","Juhana Leinonen","Juhana Leinonen {q6fq0btsuci7mayh}","MY NAME IS JACK MILLS","LEINONEN, JUHANA","IF Competition 2007,I7 source available,cover art,detective,noir","2007-09-30 00:00:00","1","Open Source","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=k7eyvakpq1ooynhk","NULL","NULL","Mystery","Merciful","3065","http://www.nitku.net/if/jackmills","NULL","2007-10-22 19:54:50","5bxinoi0ut8z7rgw","2009-02-22 16:05:35","5"
"9b5k96bteakgcvdl","Orevore Courier","Brian Rapp","Brian Rapp {87uysm657qg82b1z}","OREVORE COURIER","RAPP, BRIAN","IF Competition 2007,cover art,Xyzzy Awards 2007,spaceship setting,zombies,spaceship,single room,space,sf,science fiction,replay puzzle,pirates,cover art","2007-09-30 00:00:00","1","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=9b5k96bteakgcvdl","NULL","NULL","NULL","NULL","3067","NULL","NULL","2007-10-22 20:06:44","5bxinoi0ut8z7rgw","2009-02-22 16:01:51","6"
"a64jwvfed5vdsrcq","Across The Stars: The Ralckor Incident","Dark Star and Peter Mattsson","NULL","ACROSS THE STARS: THE RALCKOR INCIDENT","STAR, DARK; MATTSSON, PETER","collaboration,gender-neutral protagonist,IF Competition 2007,science fiction,sf,space,spaceship setting,cover art,feelies,cover art,IF Competition 2007,science fiction,spaceship setting,Inform 6","2007-09-30 00:00:00","4","Freeware","Inform 6","en","In the year 5367 IR, humanity is well established throughout the galaxy. It has been over twenty-thousand years since the Zal'tacs passed through our solar system, trading their technology for our food and resources.

Lucius Winterson, the Eurmerican ambassador delegated to greet the aliens, was so successful in his mission that he eventually became Earth's sole representative on the Zal'tac Council. In return, he acquired personal technology that has kept him alive throughout the millennia, creating an Empire in the process, the Xulthe'en Empire.

In Across The Stars, you serve the Xulthe'en Empire aboard a deep-space transport. Adjusting to your lifestyle hasn't been easy though, your berth is small and cramped and the twelve-and-a-half-hour shifts are long. The Captain even gave you an extra week of duty for not having your uniform property squared away. In a place this small, you're beginning to wonder if you have what it takes to serve the Empire. 

Set off on a new adventure, as you travel Across The Stars.","http://ifdb.tads.org/viewgame?coverart&id=a64jwvfed5vdsrcq","NULL","NULL","Science Fiction","NULL","3040","http://acrossthestars.infodarkness.com/","NULL","2007-10-23 13:39:45","2x8kb9g2jcdvnxvv","2011-06-04 22:16:20","18"
"qtb5hu2huk1w96no","AFGNCAAP - IF Agent! Todays Adventure: Holy Goat!","Marius Müller","Marius Müller {4j9mqiszjkljq4fm}","AFGNCAAP - IF AGENT! TODAYS ADVENTURE: HOLY GOAT!","MüLLER, MARIUS","SpeedIF August 2007","2007-08-26 00:00:00","1","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","NULL","NULL","3043","NULL","NULL","2007-10-24 11:37:59","4j9mqiszjkljq4fm","2015-11-07 13:21:02","6"
"1pasgsrjiit7fcid","Alcohol solves everything","Christos Dimitrakakis","NULL","ALCOHOL SOLVES EVERYTHING","DIMITRAKAKIS, CHRISTOS","SpeedIF August 2007","2007-08-26 00:00:00","1","Freeware","Inform 6","en","NULL","NULL","NULL","NULL","NULL","NULL","3044","NULL","NULL","2007-10-24 11:44:47","3wcnay8ie4ajtyrm","2007-10-26 16:59:04","2"
"myejb4ual3rfi9gj","Djibouti Dirigible Discombobulation","Sam Kabo Ashwell","Sam Kabo Ashwell {3edajdozpgy9u1a}","DJIBOUTI DIRIGIBLE DISCOMBOBULATION","ASHWELL, SAM KABO","SpeedIF August 2007,steampunk,humour,humor,France,female protagonist,djibouti,africa,absurd,transformation","2007-08-25 00:00:00","1","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=myejb4ual3rfi9gj","NULL","NULL","NULL","NULL","3045","NULL","NULL","2007-10-24 11:49:10","3edajdozpgy9u1a","2010-02-15 14:29:41","4"
"i43ytbq9fvab8074","Fætt Tiw","Michael Martin","Michael Martin {z876c1xqtji8ztg9}","FæTT TIW","MARTIN, MICHAEL","SpeedIF August 2007,Humor","2007-08-25 00:00:00","2","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","Espionage","Polite","3046","NULL","NULL","2007-10-24 12:03:51","z876c1xqtji8ztg9","2008-01-22 05:31:28","3"
"zmlwdgbkvii201q","Ze French countryside is full of fresh air","Eric Forgeot","Eric Forgeot {8b63iggeafjjqlt7}","ZE FRENCH COUNTRYSIDE IS FULL OF FRESH AIR","FORGEOT, ERIC","SpeedIF August 2007,speedif,short game,cover art,short,silly","2007-08-26 00:00:00","3","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=zmlwdgbkvii201q","NULL","NULL","NULL","NULL","3049","NULL","NULL","2007-10-24 12:15:01","8b63iggeafjjqlt7","2008-06-07 07:06:09","4"
"z66uiemcszslw0sg","In Search of Velocitas fictus","Jacqueline A. Lott","Jacqueline A. Lott {prr7qcl8x32lmp1}","IN SEARCH OF VELOCITAS FICTUS","LOTT, JACQUELINE A.","SpeedIF August 2007","2007-08-26 00:00:00","2","Freeware","Inform 7","en","NULL","http://ifdb.tads.org/viewgame?coverart&id=z66uiemcszslw0sg","NULL","NULL","NULL","NULL","3047","http://allthingsjacq.com/intfic_velocitas.html","NULL","2007-10-24 12:21:52","prr7qcl8x32lmp1","2013-04-14 16:48:34","4"
"3kb9mycmr3h4ztsk","The Twelve Heads of St. John the Baptist","Jake Wildstrom","Jake Wildstrom {2irqkhujsl5t6ubs}","TWELVE HEADS OF ST. JOHN THE BAPTIST, THE","WILDSTROM, JAKE","SpeedIF August 2007","2007-08-26 00:00:00","1","Freeware","Inform 7","en","NULL","NULL","NULL","NULL","NULL","NULL","3048","NULL","NULL","2007-10-24 12:27:09","2irqkhujsl5t6ubs","2013-01-23 18:31:16","3"
"x14kvpjpv4uosqc7","Little Falls","Alessandro Schillaci, Roberto Grassi, Simonato Enrico","NULL","LITTLE FALLS","SCHILLACI, ALESSANDRO; GRASSI, ROBERTO; ENRICO, SIMONATO","violence,sound,graphics,collaboration,graphics,sound,cover art,Inform 6,police","2005-01-01 00:00:00","1.0","Freeware","Inform 6","en","<I>Minnesota, September 2005. A serial killer hunting young women. A policeman with nightmares in his past. “To all units near Little Falls, there’s a 5150 code. A woman called 911, saying she’s in trouble. Head for 10th Av SW, Little Falls. Possible 5150.”</I>

A house on the Mississippi, protected from unwanted eyes. Survive and you’ll win.","http://ifdb.tads.org/viewgame?coverart&id=x14kvpjpv4uosqc7","NULL","NULL","Mystery","Merciful","NULL","http://www.slade.altervista.org/","NULL","2007-10-25 08:10:44","ublbibz02an5cgnr","2010-09-01 13:56:51","9"
"6caq1sssnkciy0c4","Sunburst Contamination","Johan Berntsson and Fredrik Ramsberg","Johan Berntsson and Fredrik Ramsberg  {ux47mgvwfp2ilefb}","SUNBURST CONTAMINATION","BERNTSSON, JOHAN; RAMSBERG, FREDRIK","science fiction,BASIC source available,space,treasure hunt,two-word parser,collaboration,science fiction,treasure hunt","1988-01-01 00:00:00","1","Free","Inform 6","en","Sunburst Contamination was intentionally designed to resemble an old Scott Adams text adventure with its limitated parsing capabilities.","NULL","NULL","NULL","Science Fiction","Polite","NULL","NULL","NULL","2007-10-26 07:49:09","ux47mgvwfp2ilefb","2009-08-02 14:48:36","4"
"r76xars2xn8jn8j7","Regreso al Edén (Return to Eden)","jarel","NULL","REGRESO AL EDéN (RETURN TO EDEN)","JAREL","FICOMP 2007,multimedia,linear,multiple protagonists,cover art,science-fiction,spanish,science fiction,foreign language","2007-01-01 00:00:00","v 2.0","Freeware","Inform 6","es","<b>Winner ""Best Puzzle"", 2007 Spanish-language FICOMP.</b> The intragalactic war between two human empires has ended with Napua in retreat and the Trisolia System handed over to Masanai. But not everyone is pleased with the peace. An alien species had secret plans to expand and was waiting for the right moment to strike once the humans were thoroughly weakened by the war. In addition, Trisolia hides very valuable secrets: an ancient civilization built a superior technology that could make the difference among the contenders for power in the galaxy.","http://ifdb.tads.org/viewgame?coverart&id=r76xars2xn8jn8j7","NULL","NULL","Science Fiction","Tough","NULL","http://usuarios.lycos.es/gen/av_aventuras.html","Includes 6.5MB Glulx file, and PDF document with instructions.","2007-10-26 13:50:10","5sb3gkznqva6lk19","2008-09-28 09:47:24","30"
"ju8qpl62enpiutnm","El Edificio 25 (Building 25)","jarel","NULL","EL EDIFICIO 25 (BUILDING 25)","JAREL","graphics,music,FICOMP 2007,sound,violence,cover art,science-fiction,spanish,science fiction,foreign language","2007-01-01 00:00:00","v 1.0","Freeware","Inform 6","es","<b>Entry in the 2007 Spanish-language FICOMP</b>. In 2391, 95__PERCENT__ of Earth's population are androids: the working-class. The world is run by computer networks that serve a dwindling and idle human population.  Citizen 429 is invited to the home of a friend and finds that the planet's androids may be developing an agenda of their own.
","http://ifdb.tads.org/viewgame?coverart&id=ju8qpl62enpiutnm","NULL","NULL","Science Fiction","Tough","NULL","http://usuarios.lycos.es/gen/av_aventuras.html","Includes 4MB Glulx file, and PDF document with instructions.","2007-10-26 14:58:55","5sb3gkznqva6lk19","2011-08-25 19:26:44","10"
"mr3afem4kaqroce6","Urban Conflict","Sam Gordon","Sam Gordon {hd2zvar7swpf8i5}","URBAN CONFLICT","GORDON, SAM","One-Room Game Competition 2007,male protagonist,conversation,conversation,single room,cover art","2007-01-01 00:00:00","1","NULL","Inform 7","en","An entry in the 2007 One Room Game Competition.  Your character is a soldier who was dragged into a bombed-out building by an armed NPC after sustaining a serious injury in a bomb blast.","http://ifdb.tads.org/viewgame?coverart&id=mr3afem4kaqroce6","NULL","NULL","War","Tough","3074","NULL","NULL","2007-12-18 08:30:43","4onqcn9pq2wtd3vb","2008-02-19 17:55:36","5"
"xkai23ry99qdxce3","Suveh Nux","David Fisher","David Fisher {s9d5jg9mddyegnkf}","SUVEH NUX","FISHER, DAVID","One-Room Game Competition 2007,gender-neutral protagonist,single room,linguistics,recommended for beginners,puzzles,magic,built-in hints,adaptive hints,magical grammar,Xyzzy Awards 2007,fantasy,ClubFloyd transcript,on Jay is Games,play online,constructed language,cover art,simulationist puzzles,systematic puzzles,short,spells,XYZZY Best Puzzles,parser,kid-friendly","2007-01-01 00:00:00","1.1","NULL","Inform 6","en","An entry in the 2007 One Room Game Competition.  You play a magician's servant who gets trapped in your master's vault; you'll need to learn some of his tricks if you want to get out.","http://ifdb.tads.org/viewgame?coverart&id=xkai23ry99qdxce3","NULL","NULL","Fantasy","Polite","3070","NULL","NULL","2007-12-18 09:08:55","3wcnay8ie4ajtyrm","2015-06-19 22:40:15","22"
"zqwo2g42f4hha36u","A Dream Imprint","Fabrizio Pallotti","NULL","DREAM IMPRINT, A","PALLOTTI, FABRIZIO","One-Room Game Competition 2007,single room","2007-01-01 00:00:00","1","NULL","Inform 6","it","An entry in the 2007 One Room Game Competition.","NULL","NULL","NULL","NULL","NULL","3078","NULL","NULL","2007-12-18 09:36:56","ya7ahse893f2cxd7","2008-01-25 15:03:52","2"
"tm44apgn8j7wlgjm","Necromante","Lorenzo Chiodi","NULL","NECROMANTE","CHIODI, LORENZO","One-Room Game Competition 2007,single room","2007-01-01 00:00:00","1","NULL","Inform 6","it","An entry in the 2007 One Room Game Competition.","NULL","NULL","NULL","NULL","NULL","3073","NULL","NULL","2007-12-18 09:44:26","ya7ahse893f2cxd7","2008-01-25 15:00:49","2"
"d5bj9rohyxx2w7r","Notte prima dell’esame","Fabio De Dominicis","NULL","NOTTE PRIMA DELL’ESAME","DOMINICIS, FABIO DE","One-Room Game Competition 2007,single room,real-time","2007-01-01 00:00:00","1","NULL","Inform 6","it","An entry in the 2007 One Room Game Competition.","NULL","NULL","NULL","NULL","NULL","3076","NULL","NULL","2007-12-18 09:47:16","ya7ahse893f2cxd7","2008-01-25 15:03:12","2"
"narh8d4zgv7fa9is","Afuera","Incanus","NULL","AFUERA","INCANUS","cover art,one-room,I6 source available,horror,cover art,science fiction,spanish,single room,foreign language","2007-12-21 00:00:00","01.01.01","Freeware","Inform 6","es","You're a prisoner, a convicted criminal, doing time on the upper levels of the Pyramid, and now you must get ready to go... Outside.

Eres un prisionero, un criminal convicto, pagando tu pena en los niveles superiores de la Pirámide, y ahora debes prepararte para salir... Afuera.","http://ifdb.tads.org/viewgame?coverart&id=narh8d4zgv7fa9is","NULL","NULL","Science Fiction","Polite","NULL","http://www.caad.es/incanus/afuera.html","NULL","2007-12-24 08:48:09","idxvi1cffzbcl9yt","2015-02-24 14:34:31","4"
"8upuvdnsk4sho6ac","Treasures of a Slaver's Kingdom","S. John Ross","S. John Ross {dmsc1fhj2pxypdn8}","TREASURES OF A SLAVER'S KINGDOM","ROSS, S. JOHN","combat,rpg,feelie map,Xyzzy Awards 2007,cover art,satire,prostitution,primitive parser,pirate,parody,random combat,mutation,music references,mild profanity,male protagonist,mad science,long-form,I7 source available,humour,humor,feelies,fantasy,cyborg,commercial,comedy,combat,built-in hints,barbarian,adjustable difficulty,absurd,former commercial,limited verbs,pseudo-old-school,science fantasy,science fiction,sex,sidekick NPC,silly,song references,suggestive content,tie-in,treasure hunt,violence,retro","2007-12-24 00:00:00","9","Freeware","Inform 7","en","<I>In the cruel kingdoms north of the Viraxian Empire, a barbarian seeks treasure - and vengeance! Having escaped the clutches of the Slaver King, he has vowed to pillage the wealth of the kingdom ... then bring it to its knees. YOU are this barbarian. Weakened by your ordeal as a slave, wandering an unfamiliar realm filled with danger, you must use cunning, savagery, and something approximating English syntax to regain thy might, rally an army of friends to your cause, do repeated business with a Delicate Doxy, and do deadly violence unto the Slaver King!</I>

This is a faux-retro adaptation of a nonexistent 1979 text adventure from an alternate timeline, itself based on a nonexistent 1979 pen-and-paper RPG (a complete scan of which is included with the documentation).","http://ifdb.tads.org/viewgame?coverart&id=8upuvdnsk4sho6ac","Encounter Critical","NULL","Fantasy","Polite","3101","http://www222.pair.com/sjohn/toask.htm","The freeware release of the commercial title, including the original commercial contents and additional material exclusive to the free release.","2007-12-26 00:23:15","dmsc1fhj2pxypdn8","2016-06-05 03:42:39","47"
"ajzw6jutat2aeqa","Andromeda Awakening - The Final Cut","Marco Innocenti","Marco Innocenti {ymegehj0l6d7bd8s}","ANDROMEDA AWAKENING - THE FINAL CUT","INNOCENTI, MARCO","IF Comp 2011,male protagonist,Old-style,apocalyptic,Story based,Verbose,parallelepipedon,room-name navigation,andromeda series,science fiction,ClubFloyd transcript","2011-10-01 01:00:00","3","Creative Commons","Inform 7","en","The most important discovery in history. And then, the whole world goes crumbling down. Armed with but a computer and an expired railway ticket, how can one expect to save the day when the doomsday clock has begun ticking...?","http://ifdb.tads.org/viewgame?coverart&id=ajzw6jutat2aeqa","the Andromeda Series","1","Science Fiction","NULL","NULL","http://www.andromedalegacy.com","NULL","2011-10-24 16:37:51","kaw2cas7dyiq2tmg","2016-03-27 21:48:26","14"
