"m7r9hku2hjic7817","3.6667","Groove Billygoat","Hanon Ondricek (as Efrain Finnell)","Humor, Noir","http://ifarchive.org/if-archive/games/glulx/GrooveBillygoat.gblorb","The commissioner usually takes a blind eye to the burnouts who writhe at the feet of Muse Terpsichore, but when something happens it's always you.  You are the one who knows your way around the parquet floors strewn with broken heels and broken glass.

A commended entry in Shufflecomp 2014, inspired by ""Smooth Criminal""."
"35arqepm2q92hcqu","3.8462","Guess the Verb!","Leonard Richardson","Humor","http://www.ifarchive.org/if-archive/games/zcode/guess.z5","""Now you too can GUESS THE VERB for fun and prizes! Read evocative and amusing room descriptions while manipulating interesting objects! Interact with the simulated motives and desires of quirky NPCs! No thesaurus required!"" [--blurb from Competition Aught-Zero]"
"oq9r03a5x7vixejp","3.2222","Halothane","Ravi Rajkumar","Science Fiction","http://www.ifarchive.org/if-archive/games/competition99/inform/halo/halo.z5","""You're having a hard enough time getting your second novel to work; how could it ever be possible that you, Harold Banks - world's most unsuccessful published author - could actually be sent on a quest to - er - save the world? Anyway, all you want to do right now is sleep...."" [--blurb from Competition '99]"
"9e02f0cesyaqceux","3.5","Hangar 22","Rob O'Hara","","http://www.ifarchive.org/if-archive/games/zcode/hangar_22.z5","An out of luck computer programmer finds more than just job opportunity in a mysterious government facility. "
"81afnluyffpxa8iv","3.1111","Hard Puzzle","Ade McT","Science Fiction","http://ifarchive.org/if-archive/games/glulx/Hard_Puzzle.gblorb","After The Event, there are no easy solutions. A silly little speed-IF puzzler. But can you solve it?

Hall of fame:
CMG
Caleb Wilson
Deboriole
MaggieMay
Doug Orleans
Lance Nathan"
"w4bgofezs6ux9oah","4.0","Hard Puzzle 2 : The Cow, The Stool and Other Animals"," Ade McT","Science Fiction","http://ifarchive.org/if-archive/games/glulx/Hard_Puzzle_2.gblorb","On the farm, after The Event, things have gotten more complicated than they ought to be. A silly little Speed-IF. But can you solve it?

Hall of Fame:
CMG
Deboriole
"
"blvdzahqq9xdb8f2","3.5","Harmonic Time-Bind Ritual Symphony","Ben Kidwell and Maevele Straw","","http://files.9gridchan.org/harmonic/harmonic.z8","A musician's manic episode binds fiction and reality into a joyful union."
"yjwuxedmjfjm9o2","3.1667","Heading East","Hugo Labrande (as Alex Davies)","slice of life","http://www.nigeljayne.ca/scd2downloads/heading_east.z5","An entry in ShuffleComp: Disc 2. Inspired by ""Vacant Night Sky"" by Mecca Normal.  "
"gkfqj59imvobx7b4","3.3333","Heavenly","Jim Aikin","","http://www.ifarchive.org/if-archive/games/mini-comps/cgdc7/Heavenly.z8","You're an angel. You're in Heaven. Everything is perfect. Honestly, it's perfect. It's so nice, so mind-numbingly nice, you'd give anything to get away from here...."
"7s0tj8clq7cvf9hu","3.6667","Her Majesty's Trolley Problem","Buster Hudson","Science Fiction  / Fantasy","http://ifarchive.org/if-archive/games/mini-comps/neincomp/Her_Majestys_Trolley_Problem.gblorb","No one said life in Her Majesty's Service would be easy. Fortunately, you've got everything you need: your officer's handbook, a harpoon cannon, and the indefatigable command of Captain Lionetta herself. If the Captain can't navigate you and your prisoner through the Empire-forsaken town of Innocence Lost, then who can?

A short game of choice in a parser wrapping."
"j1uj9pygpuw3v9pc","4.2","Heroes","Sean Barrett","Fantasy","http://www.ifarchive.org/if-archive/games/competition2001/inform/heroes/heroes.z5","""A most traditional CRPG experience."" [--blurb from Competition Aught-One]"
"0lw7xjk3cplb0we7","3.1667","Heroine's Mantle","Andy Phillips","Superhero","http://www.ifarchive.org/if-archive/games/zcode/Heroine.z8",""
"fkitx3t7bymkxbuw","3.6","Hide a pachyderm!","Simon Deimel","Comedy/Joke","http://www.ifarchive.org/if-archive/games/zcode/Hide_a_pachyderm%21.z5","You know that you are not allowed to keep pets in your apartment. But you could not leave your pet elephant behind when you moved in. And now there is trouble ahead.

Story adaption of the old joke. This is not more than a very short diversion."
"zjlhfdjjb3dmhij","3.75","Hippo on Elm Street","Adri (""Erin Gigglecreek"")","fantasy","http://genericgeekgirl.com/games/hippo-on-elm-street/hippo-on-elm-street.z8","Baby, it's cold outside. All you want to do is snuggle up in a warm sock and take a nap. But something seems to be going on in the house, and you're determined to find out what it is.

This game is based in the world of the House Hippo, a PSA by the Concerned Children's Advertisers. "
"ykccumi5xc5rltev","3.7313","Hoist Sail for the Heliopause and Home","Andrew Plotkin","Science Fiction","http://eblong.com/zarf/ftp/Heliopause.zblorb","A far-future story of discovery."
"jhin6voi6vzmpk68","3.6","HOLY ROBOT EMPIRE","Caleb Wilson (as Ralph Gide)","Science Fiction","http://mattweiner.net/Shufflecomp%202014/HOLY%20ROBOT%20EMPIRE.gblorb","You are going to find the Robopope and then kiss its papal ring, or your name isn’t Morgen Santamore.
"
"2ottee5x0vwqxl0p","4.0","Homecoming","Carolyn VanEseltine","Science Fiction","http://ifarchive.org/if-archive/games/zcode/Homecoming.zblorb","""Homecoming"" is a short, twisted comedy about a newly awakened AI.

"
"p2bxy33newzb930t","3.8065","Hoosegow","Ben Collins-Sussman, Jack Welch","Western","http://www.ifarchive.org/if-archive/games/zcode/hoosegow.zblorb","Muddy's plan done landed you and your partner in the hoosegow. Now you're fixing to rectificate the matter before the marshal introduces you to the business end of a hangin' rope at dawn.

Created for the JayIsGames Casual Game Play Competition #7."
"9af3dz94zvblmnan","3.3077","How to Win at Rock Paper Scissors","Brian Kwak","","http://www.ifarchive.org/if-archive/games/competition2016/How%20to%20Win%20at%20Rock%20Paper%20Scissors/How%20to%20Win%20at%20Rock%20Paper%20Scissors.gblorb","The disgrace and humiliation of last year's defeat is behind you. This time, with the help of the gods, you'll win this competition for sure."
"6f1j5et0lguk2fol","4.0811","Hunger Daemon","Sean M. Shore","Humor","http://www.ifarchive.org/if-archive/games/competition2014/Hunger%20Daemon/Hunger%20Daemon.gblorb","It's not the end of the world, and you're to blame. Better get on that. But man, it sure would be nice to get a bite to eat first. "
"mh1a6hizgwjdbeg7","3.899","Hunter, in Darkness","Andrew Plotkin","Fantasy/Game","http://www.ifarchive.org/if-archive/games/competition99/inform/huntdark/huntdark.z5",""
"a3ym4ipix7sjsfrf","3.4385","I-0","Anonymous","Humor","http://www.ifarchive.org/if-archive/games/zcode/spanish/i-0esp.z5","Stranded on Interstate Zero after your car broke down, you are miles away from the last sign of civilization. It's twenty minutes to noon and the temperature is well over 120°F. It's beginning to look like you won't make it to your family's Thanksgiving dinner...
[--blurb from The Z-Files Catalogue]"
"gmdp2mqidymgqyc4","3.1818","Identity Thief","Rob Shaw-Fuller","Science Fiction","http://www.ifarchive.org/if-archive/games/competition2002/zcode/idthief/IDthief.z5",""
"3xcq5vv8yu8u8rpb","4.0","IF Whispers 5"," Chris Conley, Joey Jones, Marius Müller, Tom Blawgus","Horror","http://ifarchive.org/if-archive/games/zcode/IF_Whispers_5.z8","Travel down into an abandoned Antarctic Base and unveil the mysteries within.

A game made in the paper-telephone style, with each person only having access to the section before, with a co-ordinated ending that ties everything beautifully together."
"5dmatpt5pf0t45pr","3.9333","IFDB Spelunking","Joey Jones","Metafiction","http://ifarchive.org/if-archive/games/mini-comps/coverstories/IFDB_Spelunking.gblorb","In the depths of the interactive fiction database strange games lurk!"
"5ywyhdx5wyfghuyw","3.25","Ill Wind","Marshal Tenner Winter","Mystery, Horror, Humor","http://ifarchive.org/if-archive/games/glulx/IllWind.gblorb","Your friend and fellow private dick, Jack Sullivan, has telegrammed you saying he's onto something big while investigating the Lanzetti murder and desperately needs your help.  So here you are, two days later, in the Windy City of Chicago.

This game is a loose sequel to <a game=""b6tooi55yp4op4qp"">Castronegro Blues</a>."
"yl31dvz40ieouyxo","3.1667","Illuminate","Chris Conley (as Summer Del Mono)","Surreal","http://mattweiner.net/Shufflecomp%202014/Illuminate.z8","How odd, you don't remember seeing this exhibit highlighted anywhere, and yet it has such an elaborate presentation. Well, perhaps you have a few minutes to spare before lunch..."
"og03iq6afol27gez","3.2727","In a Manor of Speaking","Hulk Handsome","Surreal / Humor","http://www.ifarchive.org/if-archive/games/competition2012/glulx/manor/In%20a%20Manor%20of%20Speaking.gblorb","In a Manor of Speaking is a punny adventure set in the surreal world of Calembour.

Journey through the bizarre Outlands, the bustling streets of Rudeville, and eventually find your way to the manor itself as you save the land by using the power of words!

Amazingly, though the author was aware of Infocom's Nord and Bert Couldn't Make Head or Tail of It, he was unaware of the Manor of Speaking chapter until after conceiving this piece of interactive fiction. It just goes to show that attractive minds think alike!

Featuring built-in hints, In a Manor of Speaking was designed to be enjoyed by both new and experienced players alike.
"
"tyg3o94ltiu6jh0o","4.0833","In Good Company","A.M.","Mystery","http://ifarchive.org/if-archive/games/glulx/In_Good_Company.gblorb","Take a spellbinding tour through The &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; and discover the secret of &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; and &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;. Find out which &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; will &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608; the strawberry &#9608;&#9608;&#9608;&#9608;&#9608; in the &#9608;&#9608;&#9608;&#9608;&#9608; &#9608;&#9608;&#9608;&#9608;&#9608;&#9608;&#9608;."
"cefpt9ubleq41v3w","4.0","Inevitable","Kathleen M. Fischer","Science Fiction","http://www.ifarchive.org/if-archive/games/springthing/2003/inevita/Inevita.z5",""
"stsdri5zh7a4i5my","3.875","Inside the Facility","Arthur DiBianca","","http://www.ifarchive.org/if-archive/games/competition2016/Inside%20the%20Facility/Facility.z8","Your friend Mike thinks no one can infiltrate THE FACILITY, but you're going to prove him wrong.

A light puzzle game. In the author's opinion, it's totally family-friendly.

(Make sure to look at the Facility Mapping Kit. It's not cheating -- it's intended for all players.)
"
"jicj96i5dtdra2j8","3.5","Inside Woman","Andy Phillips","Thriller","http://www.ifarchive.org/if-archive/games/zcode/woman.z8","Utopia Technologies. Industrial giant, economic powerhouse, the world's greatest scientific superpower, and the organisation most responsible for eroding civil liberties and personal freedoms. They're an all-powerful capitalist megacorporation that you despise completely and utterly, yet you're perfectly willing to join their ranks.

The paperwork has been filed, and you're on the way to the California Archipelago in a transport shuttle. There's no turning back now. Tomorrow morning, you'll be a citizen of Utopia, based in the Arcology -- that overcrowded, polluting eyesore of gargantuan proportions. You'll be a mere immigrant worker at the bottom of the corporate ladder, but your stomach still churns at the thought. Your motives for going may be pure, but that doesn't make it easy."
"enfw92zc3tf92xn6","4.1667","Insight","Jon Ingold","Espionage/Mystery/Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/insight.z5",""
"354tixox37lzb1mr","3.5455","Internal Vigilance","Simon Christiansen","Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/vigilance.z5","You are informed that a new prisoner was brought in recently. Your job, as usual, is to interrogate him and determine whether he poses a threat to The Union. This should not be a problem. You are a trained interrogator. "
"rzlh5jug39wpccei","4.0714","Invisible Parties","Sam Kabo Ashwell (as Psychopup)","Fantasy","http://samkabo.com/Invisible%20Parties/Invisible%20Parties.gblorb","You are a walker of the ways between the worlds. It is not an arrangement conducive to straightforward relationships. The Three Rebeccas have created a tangle, a temporary artifice woven from parts of many worlds, in order to hold a party. You don't trust them, but this might be your only chance to see Jave again."
"ma18zfc2slr86nvl","3.2","It Is Your Responsibility","Tom McLean","Science Fiction","http://frezned.com/responsibility/It%20Is%20Your%20Responsibility.gblorb","You're in a sleep so deep it's like you don't exist. It's the sleep of infants before they're conceived, dreamless and undisturbable. ""Rest"" would imply some energy that you've spent previously, but you don't remember anything that could be called ""previous""...
 
But now it's different. There are thoughts passing through your head, where previously there was nothing. There's a sense that you're actually asleep; there are senses at all! There's a feeling of... a pressure against your back. You have a back! You're lying down! Your eyes are closed. You have eyes. You have eyes, and... a responsibility."
"imvpmb0vj115hqt9","3.2143","Jacks or Better to Murder, Aces to Win","J. D. Berry","Espionage","http://www.ifarchive.org/if-archive/games/competition99/inform/jacks/jacks.z5",""
"utic1iedvvnnsf3a","3.8571","Janitor","Peter Seebach and Kevin Lynn","Cave crawl/Surreal","http://www.ifarchive.org/if-archive/games/competition2002/zcode/janitor/janitor.z5",""
"28uhmejlntcbccqm","4.15","Jigsaw","Graham Nelson","Time Travel/Historical/Romance","http://www.ifarchive.org/if-archive/games/zcode/Jigsaw.z8","New Year's Eve, 1999, a quarter to midnight and where else to be but Century Park! Fireworks cascade across the sky, your stomach rumbles uneasily, music and lasers howl across the parkland... Not exactly your ideal party (especially as that rather attractive stranger in black has slipped back into the crowds) - but cheer up, you won't live to see the next.
[--blurb from The Z-Files Catalogue]"
"fd01exmndewhod5r","3.5833","Ka","Dan Efran","Afterlife","http://www.ifarchive.org/if-archive/games/mini-comps/cgdc7/Ka.z8","For an Egyptian mummy's soul - or ""Ka"" - death is but the first step on a puzzling and perilous journey. The second step? Getting out of all those coffins...."
"f7zdhxmiraht53d1","4.093","Kerkerkruip","Victor Gijsbers","Dungeon crawl","http://downloads.kerkerkruip.org/Kerkerkruip-latest.gblorb","Kerkerkruip is a short-form roguelike in the interactive fiction medium, featuring meaningful tactical and strategic depth, innovative game play, zero grinding, and a sword & sorcery setting that does not rehash tired clichés."
"ygq8n9z522yapghj","4.3333","Klub Karisma","Christian Bluemke","Humor/Slice of life","http://ifiction.pageturner.de/spiele/kk/karisma.z8","You are the most dashing dog groomer in town and your girlfriend's just dumped you for a male stripper from the Hamburg Reeperbahn. So stop whining and go get her back, for the night has only just begun...
"
"pmumdy360h9f82zh","3.6667","La Source De Zig","Benjamin Roux","","http://ifiction.free.fr/concours2013/sourcezig/sourcezig.z5","L’Afrique. Continent millénaire aux terres arides et sauvages. Peu nombreux sont ceux qui la connaissent vraiment, à part peut-être les nombreuses espèces d’animaux qui l’ont rendue si célèbre.

Vous êtes Zig, la Zèbre pleine d’audace et de courage. Vous vivez avec les vôtres dans un coin perdu, peu adapté à l’espèce humaine, mais qui est parfait pour vous et vos semblables. Cette matinée aurait pu commencer comme toutes les autres, mais pourtant... "
"3vhf1t99286lnnob","3.4667","Laid Off from the Synesthesia Factory","Katherine Morayati","","http://ifarchive.org/if-archive/games/competition2015/Laid%20Off%20from%20the%20Synesthesia%20Factory/Laid%20Off%20from%20the%20Synesthesia%20F.gblorb","Synpiece: A wearable technology that changes the wearer's mood. Users of the Synpiece can adjust the 'color' of their experience, which adjusts psychological traits mapped to hue (emotion), saturation (intensity) and value (complexity). The Synpiece can be used by brands to increase users' engagement.

In your email client, this is saved as a draft. There's some more text at the bottom. You don't remember typing it: ""become hypersaturated."""
"w4wy7h2jgv6ch13c","3.25","Large Machine","Jon Ingold","Wordplay","http://www.ifarchive.org/if-archive/games/zcode/largemac.z5",""
"frfoh6e7hur2beiu","4.0286","LASH -- Local Asynchronous Satellite Hookup","Paul O'Brian","Historical/Science Fiction","http://www.ifarchive.org/if-archive/games/zcode/LASH.z8",""
"iy6idhoeowdgvh3d","3.6667","Le Cercle des Gros Geeks disparus","Adrien Saurat","Humor","http://ifiction.free.fr/concours2005/cerclegk_v13.z5",""
"m6berjjxx1mei0ea","3.4286","Leap Time","Sarah Morayati","Fantasy","http://www.ifarchive.org/if-archive/games/zcode/leaptime.z8",""
"a09i9mxxqpe7zfx0","3.3158","Legion","Jason Devlin","","http://www.ifarchive.org/if-archive/games/competition2006/zcode/legion/legion.z5",""
"p28i3fd0gw0f7b0","4.3333","Les espions ne meurent jamais","Hugo Labrande","Espionage","http://ifiction.free.fr/jeux/espions/les_espions_ne_meurent_jamais.z5","You, Randolf McHifflin, have managed to capture your archnemesis, the famous English spy James Powers. He's tied up in front of you, and you just have to kill him, by any mean you can find in this room. But be careful, because as they say, spies never die..."
"ac3yqe95gl98ev1","3.6667","Les lettres volées","Eric Forgeot","Espionage","http://ifiction.free.fr/concours2008/lettresvolees/lettresvolees.z8","Une vie de labeur, la responsabilité des secrets découverts, et aussi celle de ceux révélés par la suite, mon état pourrait sembler n'être pas forcément très enviable, mais de mon point de vue je n'avais jamais eu le temps de m'en plaindre."
"7d5kjxqadyuyfgzu","3.5714","Letters from Home","Roger Firth","Wordplay/Humor","http://www.ifarchive.org/if-archive/games/competition2000/inform/letters/letters.z5","""Centuries of ancestry, decades of memories, years of decline; now, barely two hours in which to reflect on the glorious past, that bygone golden age when nostalgia really meant something... "" [--blurb from Competition Aught-Zero]"
"utd2or64zwqfaa7","4.0","Lieux Communs","FibreTigre, Samuel Verschelde, Eric Forgeot, Hugo Labrande and Jean-Luc Pontico","","http://download.tuxfamily.org/informfr/lieuxcommuns/lieuxcommuns.blb","Made for the Lovecraft's Common Place project.

The player is wandering in a distant place, and discovers an abandoned caravan. After a quick exploration, the player can experience new places and worlds by finding some objects in the caravan..."
"35yqdqy3ennlte69","4.0","Life On Mars?","Hugo Labrande","","http://www.hlabrande.fr/if/games/lifeonmars.z5","La première mission pour coloniser Mars s'est soldée par un crash horrible, et vous avez miraculeusement survécu... Maintenant, il ne vous reste plus qu'à attendre que la deuxième navette arrive. Plus que cinq mois... "
"mkd60mppcd86vdwy","3.3077","Life On Mars?","Hugo Labrande","Psychological","http://ifarchive.org/if-archive/games/competition2015/Life%20On%20Mars/lifeonmars.z5","The first mission to colonize Mars ended with a horrible shuttle crash, and it's a miracle you're still alive... Now you just have to wait until the second shuttle gets here. Five more months... "
"6yfiv4b8agk38rmb","3.3846","Light My Way Home","Caelyn Sandel (as Venus Hart)","","http://mattweiner.net/Shufflecomp%202014/Light%20My%20Way%20Home/Light%20My%20Way%20Home.gblorb",""
"b8mb4fcwmf1hrxl","3.5862","Lime Ergot","Caleb Wilson (as Rust Blight)","","http://www.ifarchive.org/if-archive/games/glulx/Lime_Ergot.gblorb","Now everyone is gone. (Well, almost everyone.)

Entry in ECTOCOMP 2014."
"zj3ie12ewi1mrj1t","4.1765","Lists and Lists","Andrew Plotkin","Programming Language/Educational","http://www.ifarchive.org/if-archive/games/zcode/lists.z5","A tutorial in which a genie teaches you the basics of a simplified version of LISP.
[--blurb from The Z-Files Catalogue]"
"l7qf2lyc563kk84p","3.9123","Little Blue Men","Michael S. Gentry","Satire/Horror/Science Fiction","http://www.ifarchive.org/if-archive/games/competition98/inform/bluemen/bluemen.z5","This game is a joke. This game is a warning. This game is a satire. This game is inspired in equal parts by Vaclav Havel's ""The Memorandum"" and Hunter S. Thompson's ""Fear and Loathing in Las Vegas"". This game is a big, stupid shaggy dog story.
[--blurb from The Z-Files Catalogue]"
"j1qv39w1ucnlhnms","3.7586","Lock & Key","Adam Cadre","Fantasy","http://www.ifarchive.org/if-archive/games/glulx/lock-key.blb",""
"pt3qanr6p6mzauho","3.7692","Lord Bellwater's Secret","Sam Gordon","","http://www.ifarchive.org/if-archive/games/competition2007/zcode/bellwater/bellwater.zblorb",""
"mohwfk47yjzii14w","4.4606","Lost Pig","Admiral Jota","Fantasy, Humor","http://www.ifarchive.org/if-archive/games/competition2007/zcode/lostpig/lostpig.z8",""
"t2fhbsa546g11hln","3.6875","Love, Hate and the Mysterious Ocean Tower","C.E.J. Pacian","","http://www.ifarchive.org/if-archive/games/zcode/MysteriousOceanTower.zblorb",""
"8vvnpqs29ivgjk4u","4.1429","Ma princesse adorée","Hugo Labrande","Fantasy/Romance","http://ifiction.free.fr/speedif/mule_princesseadoree/mule_princesseadoree.z5",""
"8qg8sqhs3xb6llhn","3.4516","Madam Spider's Web","Sara Dee","","http://www.ifarchive.org/if-archive/games/competition2006/zcode/madamspider/MadamSpider.z5",""
"jdrbw1htq4ah8q57","4.3667","Make It Good","Jon Ingold","Mystery","http://www.ifarchive.org/if-archive/games/zcode/MakeItGood.zblorb","The call comes through. Of all the dicks; you get the call, sitting in the front seat of your car, hands shaking on the steering wheel. An urgent call; but all you were thinking of was the bottle in the liquor store and so that's where you went first.

Now you're pulled up outside the house. The rear mirror's showing two steely eyes. You adjust your hat, stiffen up your collar and grab your badge off the dash. Here goes. You've one last chance so...

MAKE IT GOOD 
An Interactive Detective Story, by Jon Ingold"
"wttpef6vhl48hepx","3.5238","Map","Ade McT","","http://ifarchive.org/if-archive/games/competition2015/Map/Release/Map.gblorb","The house is growing. Or perhaps it's you who is shrinking. And with all this extra space is coming....time.

Time enough, maybe, to make some changes."
"clvkh0cmqxa1ee14","3.4","Mariel","Michael Baltes","Horror","http://www.michaelbaltes.com/IF Mariel/Mariel.gblorb","Nothing in this hospital is as usual. After a serious accident you have to figure out what happened and how to escape. Written to showcase the German library extension for Inform 7."
"zws1j2x2yiqywywi","3.6296","Masquerade","Kathleen M. Fischer","Historical/Romance","http://www.ifarchive.org/if-archive/games/zcode/Mask.z5","""You walk purposefully down the sidewalk, looking neither left nor right. You don't need to look; you can tell you are being watched from whispers overheard as you pass by.

""Poor Amelia..."" you hear somebody say. Poor Amelia, indeed. You hurry on, not caring to hear any more.

Reaching the Lucky Strike, you force yourself to climb the steps and push open the doors, stopping just inside to let your eyes adjust to dim light."" [--blurb from Competition Aught-Zero]"
"gugrcz22ghdljosu","4.0","maybe make some change","Aaron A. Reed","","http://change.textories.com/glulx/maybe%20make%20some%20change.gblorb","Inspired by the Maywand district killings in Afghanistan, 'maybe make some change' explores a frozen battlefield moment from six violently conflicting perspectives."
"r2vshl7noxxpjma4","3.4375","Mercy","Chris Klimas","Science Fiction/Slice of life","http://www.ifarchive.org/if-archive/games/zcode/Mercy.z5","You see, when the scientists had thought that the only smallpox around was in a very very small box kept securely closed, they were wrong. When you come into the clinic today, seven people have already died. A nurse is missing. He's probably gone, too. You think that his name was Simon. You are a doctor at Mercy Hospital, euthanizing people that suffer from smallpox. Long ago, you have stopped caring, about anything. Or have you?
[--blurb from The Z-Files Catalogue]"
"j61yaux1cqbptxyb","4.3222","Metamorphoses","Emily Short","Fantasy","http://www.ifarchive.org/if-archive/games/zcode/fracture.z5","You wake to stillness.  The hammering, banging, and shouting that kept you awake half the night are gone.  The air is cold, and something smells burnt.  Your master's experiments must be finished, but with what result?"
"2cuwjlvpybg8oaf0","4.0667","Midnight. Swordfight.","Chandler Groover","A Folly","http://www.castleprincessdragon.com/InteractiveFiction/MS/MidnightSwordfight.gblorb","A fool receives a challenge from a countess.

Violence. Sex. Profanity. Sausage."
"wjkg89918ttdbkm2","3.2857","Mingsheng","Deane Saunders","Eastern","http://www.ifarchive.org/if-archive/games/competition2004/zcode/mingsheng/mingsheng.z5",""
"tw6qvi45s7fx50i","3.4138","Mite","Sara Dee","","http://www.ifarchive.org/if-archive/games/competition2010/zcode/mite/Mite.z5",""
"ar5x88sqx6qvef7g","3.5714","Molly and the Butter Thieves","Alice Grove (as Cosmic Hamster)","Fantasy","http://ifarchive.org/if-archive/games/glulx/Molly_and_the_Butter_Thieves.gblorb","You are Molly Butterfield, dairy farmer extraordinaire. In the past week there have been two mysterious butter disappearances from your own kitchen.

There will not be a third.

<I>Molly and the Butter Thieves</I> was written for ShuffleComp: Disc 2.



"
"obx6l90zk794ef7m","4.2308","Moments Out of Time","L. Ross Raszewski","Time Travel","http://www.ifarchive.org/if-archive/games/competition2001/inform/moments/moments.z6","""Note:  requires a Z6-capable interpreter, preferably with Blorb sound support."" [--blurb from Competition Aught-One]"
"h3pf9gud627cmlby","3.6667","Monday, 16:30","Alexander ""Mordred"" Andonov","","http://www.ifarchive.org/if-archive/games/mini-comps/cgdc7/Monday.z8","How long is half an hour when you are bored and miserable? How about when it's Monday, and it's 16:30? How about when you're in love?"
"p56iqxhl3w51auww","3.7","Monkey and Bear","Carolyn VanEseltine (as the opposite of sublimation)","","http://mattweiner.net/Shufflecomp%202014/Monkey%20and%20Bear/Monkey%20and%20Bear.gblorb",""
"d93xs619qx1au1ua","3.8276","Moon-Shaped","Jason Ermer","Fantasy","http://www.ifarchive.org/if-archive/games/zcode/Moon-Shaped.zblorb",""
"hy06tvz613jexr3q","3.4444","More","Jason Dyer (as Erin Canterbury)","","http://mattweiner.net/Shufflecomp%202014/More.z8",""
"4wd3lyaxi4thp8qi","3.4","Mother Loose","Irene Callaci","Literary/Children's","http://www.ifarchive.org/if-archive/games/competition98/inform/loose/loose.z5","It's been one of those days. It started out bad and just got worse: You're seven years old and in trouble a lot. You try to be good and to do as you ought, but nothing, it seems, goes exactly as planned. For instance, today things got quite out of hand: you poured your own milk, but it spilled on the floor; the cat wanted out just as you slammed the door; you didn't remember to turn off the faucet; your brother, poor thing, is still locked in the closet. But that wasn't all. No, indeed. Did I mention that things got much worse? They did. Pay attention: you're lost and alone and nothing's familiar. You wander around for a while until you're ready to panic. Then, out of the blue, an egg on a fence asks for help--and from you!
[--blurb from The Z-Files Catalogue]"
"o94jb9tkmb7w4y46","3.3333","Muggle Studies"," M. Flourish Klink","Fan fiction","http://www.ifarchive.org/if-archive/games/glulx/MuggleStudies.gblorb","You play as Alice Armstrong, the new Professor of Muggle Studies at Hogwarts School of Witchcraft and Wizardry in Scotland, even though you've never heard of ""muggles"" before and never knew magic was real until the headmaster proved it to you. But when you arrive at the school, you discover that a botched spell has made everyone disappear and you're now trapped within the castle. Is this something you can fix without magic?"
"j2e98wy467jfih8q","3.6129","Muse: An Autumn Romance","Christopher Huang","Religious/Romance/Historical","http://www.ifarchive.org/if-archive/games/zcode/muse.z5","Early September, 1886. Autumn. The Victorian Era. The Rev. Dawson, 59, is off to the Continent and an unexpected Romance...
[--blurb from The Z-Files Catalogue]"
"r67ofzas8p6y0ay4","3.56","My Angel","Jon Ingold","Fantasy/Romance","http://www.ifarchive.org/if-archive/games/zcode/My_Angel.z5","""I wake peacefully, and already she is there."" [--blurb from Competition Aught-Zero]"
"imopnqh4llwkvfne","3.7561","Mystery Science Theater 3000 Presents ""Detective""","C. E. Forman, Graeme Cree, and Stuart Moore","Mystery/Satire","http://www.ifarchive.org/if-archive/games/zcode/mst3k1_2.z5","""A rewrite of Matt Barringer's incredibly bad game ""<a game=""1po9rgq2xssupefw"">Detective</a>"", this game was ported to Inform and subjected to treatment with Mystery Science Theater 3000 sarcasm. This version is the Silver Screen edition which includes some highly amusing stuff about the game.""
[--blurb from The Z-Files Catalogue]"
"5rrdc1i3nrryvckj","3.3333","MythTale","Temari Seikaiha","Mythological","http://www.ifarchive.org/if-archive/games/competition2002/zcode/mythtale/MythTale.z5",""
"xm4ltaarp0fje5yd","3.52","Möbius","J.D. Clemens","","http://www.ifarchive.org/if-archive/games/zcode/Mobius.zblorb","Another mission. Just when you had settled in for a nap."
"so1gjj9uy7vzien","3.5333","Nautilisia","Ryan Veeder","Humor","http://www.ifarchive.org/if-archive/games/zcode/Nautilisia.zblorb","Your friend claims to be in a coma."
"1cd4ja4ralbouxxb","3.4167","Nemesis Macana","Herman Schudspeer, Victor Gijsbers","Pornographic","http://lilith.cc/~victor/nemesis/Nemesis.zblorb","Standing in front of a London brothel with the clear intent to enter, our protagonist's future may seem dark and foreboding. But perhaps an unexpected and life-changing experience is waiting for him.

Comes with a manifesto about the relation between interactive fiction and sexuality, and its importance for our spiritual health."
"0gp3my5d5wi0owtu","3.6","Nevermore","Nate Cull","Lovecraftian/Literary","http://www.ifarchive.org/if-archive/games/competition2000/inform/never/never.z5","""A short tale of mystery and madness inspired by Poe's ""The Raven""."" [--blurb from Competition Aught-Zero]"
